frame,frame_ms,render_ms,input_ms,movement_ms,npc_ms,combat_ms,animation_ms,npcs,corpses,drops,avatar_moved
1107,31.813,15.256,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1108,30.599,15.236,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1109,30.671,15.417,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1110,31.055,15.299,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1111,30.998,15.336,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1112,32.004,15.190,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1113,32.064,15.669,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1114,30.285,15.100,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1115,30.554,15.105,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1116,31.146,15.718,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1117,32.180,15.326,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1118,30.619,15.185,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1119,31.022,15.392,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1120,30.279,15.072,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1121,31.249,14.887,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1122,31.035,15.101,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1123,30.655,15.276,0.000,0.001,0.029,0.001,0.001,60,0,6,false
1124,30.527,15.194,0.002,0.001,0.040,0.001,0.001,60,0,6,false
1125,31.245,15.210,0.008,0.015,0.015,0.001,0.001,60,0,6,true
1126,30.067,14.843,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1127,31.037,15.058,0.000,0.009,0.013,0.001,0.002,60,0,6,true
1128,34.230,17.451,0.000,0.001,0.031,0.001,0.001,60,0,6,false
1129,30.731,15.276,0.000,0.009,0.024,0.001,0.001,60,0,6,true
1130,31.763,16.319,0.000,0.002,0.014,0.001,0.001,60,0,6,false
1131,30.958,15.387,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1132,31.793,16.073,0.001,0.001,0.017,0.001,0.001,60,0,6,false
1133,31.177,15.390,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1134,31.008,15.285,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1135,31.168,15.479,0.001,0.002,0.022,0.001,0.001,60,0,6,false
1136,32.066,15.176,0.000,0.001,0.018,0.001,0.002,60,0,6,false
1137,33.603,17.950,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1138,33.002,17.641,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1139,31.018,15.201,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1140,33.037,16.146,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1141,30.121,14.930,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1142,34.571,17.592,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1143,31.013,15.031,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1144,34.037,17.468,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1145,32.253,15.288,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1146,30.406,14.945,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1147,34.365,17.552,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1148,30.976,15.418,0.000,0.001,0.021,0.001,0.001,60,0,6,false
1149,31.020,15.089,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1150,30.157,15.107,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1151,30.209,15.042,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1152,31.231,15.194,0.009,0.016,0.028,0.001,0.001,60,0,6,true
1153,30.890,14.934,0.000,0.001,0.022,0.001,0.001,60,0,6,false
1154,31.236,15.202,0.000,0.011,0.023,0.001,0.001,60,0,6,true
1155,32.990,17.667,0.000,0.001,0.020,0.001,0.001,60,0,6,false
1156,30.510,15.348,0.000,0.009,0.018,0.001,0.001,60,0,6,true
1157,32.270,15.340,0.000,0.001,0.019,0.001,0.001,60,0,6,false
1158,30.870,15.210,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1159,30.593,14.969,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1160,30.479,15.215,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1161,31.365,15.466,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1162,31.253,15.379,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1163,31.017,15.238,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1164,30.328,15.063,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1165,30.732,15.011,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1166,30.741,15.240,0.008,0.012,0.015,0.001,0.001,60,0,6,true
1167,31.038,15.669,0.001,0.002,0.022,0.001,0.001,60,0,6,false
1168,30.539,15.386,0.000,0.013,0.028,0.001,0.001,60,0,6,true
1169,32.286,15.361,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1170,31.007,15.399,0.000,0.007,0.013,0.001,0.001,60,0,6,true
1171,31.011,15.474,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1172,31.049,15.759,0.000,0.001,0.017,0.001,0.001,60,0,6,false
1173,32.480,15.590,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1174,30.557,15.496,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1175,32.450,16.074,0.001,0.002,0.019,0.001,0.001,60,0,6,false
1176,31.314,15.799,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1177,31.303,15.932,0.000,0.001,0.015,0.003,0.001,60,0,6,false
1178,31.558,15.704,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1179,30.885,15.682,0.000,0.001,0.029,0.001,0.001,60,0,6,false
1180,31.018,15.756,0.000,0.001,0.031,0.001,0.001,60,0,6,false
1181,32.520,15.886,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1182,31.030,15.484,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1183,31.257,15.726,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1184,30.923,15.538,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1185,30.920,15.484,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1186,31.006,15.540,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1187,30.955,15.658,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1188,32.214,15.595,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1189,31.942,15.842,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1190,32.371,15.821,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1191,31.202,15.422,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1192,30.998,15.661,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1193,31.339,15.650,0.000,0.001,0.023,0.001,0.001,60,0,6,false
1194,32.047,15.693,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1195,30.832,15.668,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1196,31.388,15.683,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1197,30.788,15.456,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1198,30.975,15.478,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1199,31.081,15.878,0.001,0.002,0.022,0.001,0.001,60,0,6,false
1200,32.016,16.020,0.001,0.002,0.024,0.002,0.001,60,0,6,false
1201,31.616,15.706,0.000,0.001,0.021,0.001,0.001,60,0,6,false
1202,31.014,15.832,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1203,31.321,15.789,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1204,32.344,15.588,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1205,30.554,15.493,0.009,0.016,0.020,0.001,0.001,60,0,6,true
1206,31.023,15.698,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1207,32.694,15.773,0.000,0.011,0.016,0.001,0.001,60,0,6,true
1208,31.389,15.603,0.000,0.001,0.015,0.001,0.003,60,0,6,false
1209,31.945,15.961,0.000,0.009,0.014,0.001,0.001,60,0,6,true
1210,31.598,16.130,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1211,31.894,15.910,0.000,0.008,0.020,0.001,0.001,60,0,6,true
1212,32.006,16.475,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1213,31.556,16.394,0.000,0.010,0.013,0.001,0.001,60,0,6,true
1214,32.331,16.529,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1215,31.656,16.264,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1216,32.162,16.425,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1217,32.229,16.448,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1218,33.037,16.534,0.000,0.001,0.021,0.001,0.002,60,0,6,false
1219,34.420,18.876,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1220,32.212,16.677,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1221,33.421,17.278,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1222,31.901,16.439,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1223,32.236,16.373,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1224,31.914,16.624,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1225,33.379,16.371,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1226,32.013,16.664,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1227,32.394,16.638,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1228,31.759,16.523,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1229,31.980,16.563,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1230,32.043,16.574,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1231,32.064,16.687,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1232,32.007,16.825,0.000,0.002,0.021,0.001,0.001,60,0,6,false
1233,32.178,16.824,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1234,31.773,16.751,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1235,32.021,16.505,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1236,32.234,16.697,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1237,32.014,16.695,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1238,31.988,16.654,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1239,31.863,16.590,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1240,33.273,16.408,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1241,33.104,16.488,0.000,0.001,0.024,0.001,0.001,60,0,6,false
1242,33.350,16.927,0.008,0.015,0.021,0.001,0.001,60,0,6,true
1243,32.812,17.051,0.000,0.001,0.017,0.001,0.001,60,0,6,false
1244,32.507,17.188,0.000,0.010,0.015,0.001,0.001,60,0,6,true
1245,32.482,17.123,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1246,34.121,17.103,0.000,0.007,0.014,0.003,0.001,60,0,6,true
1247,32.696,16.974,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1248,33.339,16.638,0.000,0.009,0.015,0.001,0.001,60,0,6,true
1249,33.034,17.063,0.000,0.001,0.015,0.001,0.002,60,0,6,false
1250,36.414,19.310,0.001,0.008,0.015,0.001,0.001,60,0,6,true
1251,32.772,16.795,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1252,31.770,16.644,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1253,32.107,16.638,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1254,32.010,16.786,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1255,33.130,16.907,0.000,0.001,0.027,0.001,0.001,60,0,6,false
1256,32.396,16.774,0.000,0.002,0.043,0.001,0.002,60,0,6,false
1257,33.080,17.672,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1258,32.015,16.871,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1259,33.030,16.941,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1260,33.066,16.788,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1261,31.699,16.644,0.000,0.001,0.032,0.001,0.001,60,0,6,false
1262,31.828,16.603,0.000,0.002,0.038,0.001,0.001,60,0,6,false
1263,32.344,16.889,0.000,0.002,0.020,0.001,0.001,60,0,6,false
1264,32.091,16.731,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1265,32.251,16.850,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1266,32.013,16.760,0.000,0.001,0.031,0.001,0.001,60,0,6,false
1267,33.190,16.651,0.000,0.001,0.049,0.001,0.001,60,0,6,false
1268,32.030,16.796,0.000,0.001,0.039,0.001,0.001,60,0,6,false
1269,32.020,16.729,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1270,31.967,16.769,0.000,0.001,0.025,0.001,0.001,60,0,6,false
1271,32.062,16.599,0.000,0.001,0.036,0.001,0.001,60,0,6,false
1272,32.342,16.623,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1273,32.457,17.239,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1274,32.311,16.925,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1275,32.003,16.547,0.000,0.001,0.033,0.001,0.001,60,0,6,false
1276,33.020,16.957,0.008,0.014,0.048,0.002,0.001,60,0,6,true
1277,32.016,16.724,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1278,32.016,16.744,0.000,0.003,0.009,0.001,0.001,60,0,6,false
1279,32.003,16.757,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1280,33.013,16.777,0.000,0.001,0.011,0.001,0.002,60,0,6,false
1281,34.477,19.238,0.000,0.001,0.018,0.001,0.001,60,0,6,false
1282,32.001,16.780,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1283,32.034,16.788,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1284,33.659,16.905,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1285,33.239,16.814,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1286,33.236,16.888,0.001,0.001,0.011,0.001,0.001,60,0,6,false
1287,31.916,16.667,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1288,33.698,16.787,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1289,32.022,16.831,0.000,0.001,0.034,0.001,0.001,60,0,6,false
1290,33.340,16.855,0.008,0.017,0.016,0.001,0.001,60,0,6,true
1291,33.445,16.704,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1292,32.563,17.171,0.000,0.010,0.010,0.001,0.001,60,0,6,true
1293,33.021,17.151,0.001,0.001,0.009,0.001,0.001,60,0,6,false
1294,34.346,19.015,0.001,0.013,0.012,0.001,0.001,60,0,6,true
1295,31.887,16.560,0.001,0.001,0.010,0.001,0.001,60,0,6,false
1296,31.812,16.421,0.000,0.008,0.014,0.001,0.001,60,0,6,true
1297,32.018,16.265,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1298,33.036,16.100,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1299,31.597,16.063,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1300,31.609,16.253,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1301,32.011,16.205,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1302,32.090,16.292,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1303,32.020,16.334,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1304,31.853,16.769,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1305,31.266,16.001,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1306,32.994,16.372,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1307,31.814,16.134,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1308,31.399,15.852,0.008,0.013,0.013,0.001,0.001,60,0,6,true
1309,31.939,16.103,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1310,32.014,16.083,0.000,0.012,0.013,0.001,0.001,60,0,6,true
1311,31.526,15.757,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1312,32.209,15.756,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1313,30.990,15.899,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1314,31.095,15.827,0.001,0.001,0.011,0.001,0.001,60,0,6,false
1315,31.828,15.903,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1316,31.136,15.814,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1317,32.453,15.826,0.008,0.012,0.009,0.001,0.001,60,0,6,true
1318,31.019,15.766,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1319,30.977,15.754,0.000,0.010,0.009,0.001,0.001,60,0,6,true
1320,31.211,16.056,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1321,30.996,15.469,0.000,0.010,0.009,0.001,0.001,60,0,6,true
1322,32.019,16.052,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1323,33.671,18.374,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1324,31.141,15.654,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1325,31.016,15.780,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1326,31.556,15.716,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1327,32.697,15.758,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1328,31.045,15.615,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1329,32.505,15.619,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1330,30.799,15.665,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1331,31.023,15.788,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1332,32.327,15.855,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1333,31.346,16.150,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1334,30.913,15.573,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1335,31.368,15.616,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1336,32.318,16.398,0.000,0.002,0.016,0.001,0.001,60,0,6,false
1337,32.469,15.730,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1338,31.463,15.883,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1339,32.350,15.600,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1340,31.063,15.619,0.008,0.015,0.010,0.001,0.001,60,0,6,true
1341,30.831,15.630,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1342,31.031,15.658,0.000,0.013,0.010,0.001,0.001,60,0,6,true
1343,31.319,15.689,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1344,30.773,15.617,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1345,32.103,15.632,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1346,31.664,15.966,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1347,31.451,16.018,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1348,31.942,15.997,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1349,31.843,16.094,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1350,31.030,15.935,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1351,31.204,15.941,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1352,31.909,16.095,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1353,31.031,15.772,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1354,31.906,15.991,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1355,31.021,15.785,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1356,30.740,15.590,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1357,31.522,15.881,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1358,31.164,16.010,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1359,31.291,16.079,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1360,31.138,15.959,0.009,0.014,0.015,0.001,0.001,60,0,6,true
1361,31.371,15.832,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1362,31.985,15.997,0.000,0.012,0.009,0.001,0.001,60,0,6,true
1363,31.381,16.067,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1364,31.871,15.981,0.000,0.013,0.013,0.001,0.001,60,0,6,true
1365,31.453,16.050,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1366,31.668,15.930,0.000,0.011,0.013,0.000,0.001,60,0,6,true
1367,31.566,16.384,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1368,32.215,16.271,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1369,32.008,15.926,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1370,32.033,16.129,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1371,31.239,15.823,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1372,32.112,16.302,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1373,31.390,16.006,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1374,31.101,16.025,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1375,33.056,16.083,0.001,0.003,0.016,0.001,0.001,60,0,6,false
1376,31.320,15.999,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1377,31.325,16.017,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1378,31.951,16.078,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1379,31.710,15.919,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1380,31.296,16.141,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1381,32.635,15.937,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1382,31.940,16.046,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1383,31.196,16.076,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1384,31.868,16.093,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1385,32.738,15.878,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1386,31.581,15.984,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1387,30.980,15.737,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1388,30.944,15.675,0.009,0.014,0.013,0.001,0.001,60,0,6,true
1389,31.016,15.465,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1390,31.018,15.819,0.000,0.012,0.008,0.001,0.001,60,0,6,true
1391,31.784,16.128,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1392,31.161,16.015,0.000,0.012,0.010,0.001,0.001,60,0,6,true
1393,31.605,15.767,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1394,32.604,15.608,0.000,0.011,0.008,0.001,0.001,60,0,6,true
1395,30.763,15.674,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1396,31.400,15.424,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1397,32.610,15.719,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1398,30.667,15.500,0.000,0.001,0.008,0.000,0.001,60,0,6,false
1399,30.941,15.478,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1400,31.434,16.100,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1401,31.015,15.516,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1402,31.133,15.739,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1403,30.898,15.635,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1404,32.366,15.503,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1405,31.016,15.543,0.006,0.013,0.009,0.001,0.001,60,0,6,true
1406,30.926,15.512,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1407,31.132,15.623,0.000,0.011,0.009,0.001,0.001,60,0,6,true
1408,30.789,15.324,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1409,30.467,15.418,0.000,0.010,0.010,0.001,0.001,60,0,6,true
1410,32.128,15.356,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1411,31.419,15.397,0.000,0.010,0.008,0.001,0.001,60,0,6,true
1412,31.028,15.487,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1413,31.012,15.678,0.001,0.001,0.012,0.001,0.001,60,0,6,false
1414,31.024,15.492,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1415,33.561,16.899,0.001,0.001,0.010,0.001,0.001,60,0,6,false
1416,31.030,15.440,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1417,32.322,15.337,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1418,32.973,17.927,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1419,30.807,15.469,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1420,30.845,15.348,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1421,30.983,15.503,0.008,0.013,0.010,0.001,0.001,60,0,6,true
1422,31.197,15.537,0.006,0.001,0.010,0.001,0.001,60,0,6,false
1423,31.030,15.448,0.000,0.012,0.009,0.001,0.001,60,0,6,true
1424,31.709,16.053,0.001,0.002,0.017,0.001,0.001,60,0,6,false
1425,30.741,15.573,0.000,0.015,0.011,0.001,0.001,60,0,6,true
1426,32.129,15.713,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1427,32.254,15.829,0.001,0.013,0.010,0.001,0.001,60,0,6,true
1428,31.422,15.866,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1429,31.097,15.649,0.000,0.010,0.013,0.001,0.001,60,0,6,true
1430,33.215,16.583,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1431,35.325,18.525,0.000,0.009,0.009,0.001,0.001,60,0,6,true
1432,32.165,16.812,0.000,0.002,0.013,0.001,0.001,60,0,6,false
1433,34.811,19.040,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1434,32.013,16.115,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1435,31.329,16.048,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1436,32.006,16.073,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1437,31.442,16.154,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1438,31.435,16.137,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1439,33.002,16.206,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1440,32.996,16.299,0.001,0.002,0.018,0.001,0.001,60,0,6,false
1441,31.997,16.424,0.001,0.001,0.014,0.001,0.001,60,0,6,false
1442,31.603,16.199,0.001,0.001,0.013,0.001,0.001,60,0,6,false
1443,31.780,16.015,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1444,32.012,16.587,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1445,31.605,16.024,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1446,31.513,16.159,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1447,32.672,15.857,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1448,31.363,16.061,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1449,32.015,16.091,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1450,32.033,16.076,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1451,31.306,16.032,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1452,33.083,16.263,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1453,32.060,16.151,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1454,32.465,15.951,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1455,32.273,16.329,0.010,0.016,0.010,0.001,0.001,60,0,6,true
1456,32.022,16.104,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1457,31.706,16.248,0.000,0.015,0.013,0.001,0.001,60,0,6,true
1458,33.386,16.436,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1459,31.910,16.463,0.000,0.012,0.009,0.001,0.001,60,0,6,true
1460,32.050,16.375,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1461,32.007,16.606,0.000,0.010,0.008,0.001,0.001,60,0,6,true
1462,32.213,16.788,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1463,32.296,16.812,0.000,0.001,0.010,0.001,0.001,60,0,6,false
